2020-03-13	PZZA	index_debit_qoq	1Q17	2016-12-26	2017-03-26			0.0791	-0.0023			0.076548								0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	2Q17	2017-03-27	2017-06-25	-0.0063	0.0105	0.0042	0.0092			0.013436	0.01400000000000000	-0.0006						0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	2Q17	2017-03-27	2017-06-25			-0.0917	0.0049			-0.087211								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	3Q18	2018-07-02	2018-09-30			-0.0665	-0.0118			-0.077592								0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	2Q19	2019-04-01	2019-06-30			0.8393	27.7724			0.974059								0.00000000000000000000		377918502
2020-03-13	PZZA	cs_values	3Q18	2018-07-02	2018-09-30	117972.0000	2.2194	261832.0000	27.9637			7321798.360000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	2Q14	2014-03-31	2014-06-29			-0.0860	0.0037			-0.082607								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	4Q14	2014-09-29	2014-12-28			0.0661	0.0199			0.087317								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	1Q16	2015-12-28	2016-03-27			0.0669	0.0120			0.079668								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	4Q16	2016-09-26	2016-12-25			0.0536	0.0093			0.063444								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	2Q18	2018-04-02	2018-07-01			0.9579	27.6610			1.109658								0.00000000000000000000		281159506
2020-03-13	PZZA	index_debit_values	4Q15	2015-09-28	2015-12-27			1.1280	25.5824			1.208432								0.00000000000000000000		291336059
2020-03-13	PZZA	index_debit_values	3Q18	2018-07-02	2018-09-30			0.8942	27.3336			1.023557								0.00000000000000000000		272530864
2020-03-13	PZZA	index_blended_values	4Q17	2017-09-25	2017-12-31			1.0463	26.6544			1.165365								0.00000000000000000000		400519402
2020-03-13	PZZA	index_credit_qoq	3Q14	2014-06-30	2014-09-28			-0.0200	-0.0061			-0.026017								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	3Q13	2013-07-01	2013-09-29	0.0054	-0.0029	0.0025	-0.0158			-0.013311								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	4Q17	2017-09-25	2017-12-31			1.0769	26.5219			1.196093								0.00000000000000000000		293241056
2020-03-13	PZZA	index_blended_qoq	2Q18	2018-04-02	2018-07-01			-0.0975	0.0129			-0.085846								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	4Q16	2016-09-26	2016-12-25	0.0265	0.0192	0.0461	0.0101			0.056741								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	2Q19	2019-04-01	2019-06-30	0.0010	-0.0092	-0.0082	0.0200			0.011687								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	1Q13	2012-12-31	2013-03-31			0.0859	-0.0309			0.052300								0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	3Q16	2016-06-27	2016-09-25			0.0093	0.0121			0.021499	0.05500000000000000	-0.0335						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	3Q18	2018-07-02	2018-09-30			-0.1605	0.0353			-0.130920	-0.09800000000000000	-0.0329						0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	1Q14	2013-12-30	2014-03-30			0.0655	0.0473			0.115949								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	4Q19	2019-09-30	2019-12-29	0.0193	0.0158	0.0354	0.0320			0.068592								0.00000000000000000000		
2020-03-13	PZZA	index_blended_yoy	4Q14	2014-09-29	2014-12-28			0.0029	0.0518			0.054877	0.04100000000000000	0.0139						0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	4Q16	2016-09-26	2016-12-25			1.1326	26.1860			1.242005								0.00000000000000000000		281292187
2020-03-13	PZZA	index_debit_values	1Q15	2014-12-29	2015-03-29			1.1896	26.0008			1.295369								0.00000000000000000000		295784950
2020-03-13	PZZA	index_blended_values	2Q15	2015-03-30	2015-06-28			1.0376	25.9747			1.126252								0.00000000000000000000		400786398
2020-03-13	PZZA	index_credit_values	1Q19	2018-12-31	2019-03-31			0.8998	27.3507			1.031442								0.00000000000000000000		92765491
